"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"Krehenwinkel H.; Pomerantz A.; Henderson J.B.; Kennedy S.R.; Lim J.Y.; Swamy V.; Shoobridge J.D.; Graham N.; Patel N.H.; Gillespie R.G.; Prost S.","Krehenwinkel, Henrik (55624380500); Pomerantz, Aaron (57203821534); Henderson, James B. (56479842300); Kennedy, Susan R. (57191908595); Lim, Jun Ying (56420946300); Swamy, Varun (25624173600); Shoobridge, Juan Diego (57208870233); Graham, Natalie (57194626843); Patel, Nipam H. (35594245200); Gillespie, Rosemary G. (7102158431); Prost, Stefan (36442537000)","55624380500; 57203821534; 56479842300; 57191908595; 56420946300; 25624173600; 57208870233; 57194626843; 35594245200; 7102158431; 36442537000","Nanopore sequencing of long ribosomal DNA amplicons enables portable and simple biodiversity assessments with high phylogenetic resolution across broad taxonomic scale","2019","GigaScience","77","10.1093/gigascience/giz006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065222871&doi=10.1093%2fgigascience%2fgiz006&partnerID=40&md5=f9edd6759ef4828c66391e0444072205","Background: In light of the current biodiversity crisis, DNA barcoding is developing into an essential tool to quantify state shifts in global ecosystems. Current barcoding protocols often rely on short amplicon sequences, which yield accurate identification of biological entities in a community but provide limited phylogenetic resolution across broad taxonomic scales. However, the phylogenetic structure of communities is an essential component of biodiversity. Consequently, a barcoding approach is required that unites robust taxonomic assignment power and high phylogenetic utility. A possible solution is offered by sequencing long ribosomal DNA (rDNA) amplicons on the MinION platform (Oxford Nanopore Technologies). Findings: Using a dataset of various animal and plant species, with a focus on arthropods, we assemble a pipeline for long rDNA barcode analysis and introduce a new software (MiniBar) to demultiplex dual indexed Nanopore reads. We find excellent phylogenetic and taxonomic resolution offered by long rDNA sequences across broad taxonomic scales. We highlight the simplicity of our approach by field barcoding with a miniaturized, mobile laboratory in a remote rainforest. We also test the utility of long rDNA amplicons for analysis of community diversity through metabarcoding and find that they recover highly skewed diversity estimates. Conclusions: Sequencing dual indexed, long rDNA amplicons on the MinION platform is a straightforward, cost-effective, portable, and universal approach for eukaryote DNA barcoding. Although bulk community analyses using long-amplicon approaches may introduce biases, the long rDNA amplicons approach signifies a powerful tool for enabling the accurate recovery of taxonomic and phylogenetic diversity across biological communities. © The Author(s) 2019. Published by Oxford University Press. This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited.","Animals; Biodiversity; Classification; DNA Barcoding, Taxonomic; DNA, Ribosomal; Ecosystem; High-Throughput Nucleotide Sequencing; Nanopore Sequencing; Phylogeny; RNA, Ribosomal, 16S; Sequence Analysis, DNA; ribosome DNA; ribosome DNA; RNA 16S; amplicon; arthropod; Article; biodiversity; data analysis software; DNA barcoding; DNA extraction; DNA sequence; nonhuman; phylogeny; polymerase chain reaction; priority journal; rain forest; sequence analysis; species diversity; taxonomy; animal; classification; ecosystem; genetics; high throughput sequencing; phylogeny; procedures","Oxford University Press","Article","Final","Scopus","2-s2.0-85065222871"
"Dai W.; Wang H.; Zhou Q.; Li D.; Feng X.; Yang Z.; Wang W.; Qiu C.; Lu Z.; Xu X.; Lyu M.; Xie G.; Li Y.; Bao Y.; Liu Y.; Shen K.; Yao K.; Feng X.; Yang Y.; Zhou K.; Li S.; Zheng Y.","Dai, Wenkui (57207343281); Wang, Heping (37002297600); Zhou, Qian (57104093500); Li, Dongfang (50361509100); Feng, Xin (57199511127); Yang, Zhenyu (56687858600); Wang, Wenjian (57189524071); Qiu, Chuangzhao (57104420400); Lu, Zhiwei (56658134600); Xu, Ximing (57209825371); Lyu, Mengxuan (57189681886); Xie, Gan (57199960129); Li, Yinhu (56262253400); Bao, Yanmin (57200421172); Liu, Yanhong (57104741100); Shen, Kunling (15128001000); Yao, Kaihu (23981876600); Feng, Xikang (57191255404); Yang, Yonghong (35274110900); Zhou, Ke (7202915095); Li, Shuaicheng (15046756500); Zheng, Yuejie (55498102300)","57207343281; 37002297600; 57104093500; 50361509100; 57199511127; 56687858600; 57189524071; 57104420400; 56658134600; 57209825371; 57189681886; 57199960129; 56262253400; 57200421172; 57104741100; 15128001000; 23981876600; 57191255404; 35274110900; 7202915095; 15046756500; 55498102300","An integrated respiratory microbial gene catalogue to better understand the microbial aetiology of Mycoplasma pneumoniae pneumonia","2019","GigaScience","9","10.1093/gigascience/giz093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070935064&doi=10.1093%2fgigascience%2fgiz093&partnerID=40&md5=0f37a4f754a53e6e2d55e1ba8c3cd1ed","Background: The imbalanced respiratory microbiota observed in pneumonia causes high morbidity and mortality in childhood. Respiratory metagenomic analysis demands a comprehensive microbial gene catalogue, which will significantly advance our understanding of host-microorganism interactions. Results: We collected 334 respiratory microbial samples from 171 healthy children and 76 children with pneumonia. The respiratory microbial gene catalogue we established comprised 2.25 million non-redundant microbial genes, covering 90.52% of prevalent genes. The major oropharyngeal microbial species found in healthy children were Prevotella and Streptococcus. In children with Mycoplasma pneumoniae pneumonia (MPP), oropharyngeal microbial diversity and associated gene numbers decreased compared with those of healthy children. The concurrence network of oropharyngeal microorganisms in patients predominantly featured Staphylococcus spp. and M. pneumoniae. Functional orthologues, which are associated with the metabolism of various lipids, membrane transport, and signal transduction, accumulated in the oropharyngeal microbiome of children with pneumonia. Several antibiotic resistance genes and virulence factor genes were identified in the genomes of M. pneumoniae and 13 other microorganisms reconstructed via metagenomic data. Although the common macrolide/β-lactam resistance genes were not identified in the assembled M. pneumoniae genome, a single-nucleotide polymorphism (A2063G) related to macrolide resistance was identified in a 23S ribosomal RNA gene. Conclusions: The results of this study will facilitate exploration of unknown microbial components and host-microorganism interactions in studies of the respiratory microbiome. They will also yield further insights into the microbial aetiology of MPP. © 2019 The Author(s) 2019. Published by Oxford University Press.","azithromycin; erythromycin; quinolone derivative; rifamycin; RNA 23S; sulbactam; adolescent; antibiotic resistance; Article; bacterial virulence; bacterium detection; child; controlled study; disease severity; female; gene number; genetic association; host microbe interaction; human; lipid metabolism; major clinical study; male; membrane transport; metagenomics; microbial diversity; microbial gene; microbiome; Mycoplasma pneumonia; Mycoplasma pneumoniae; nonhuman; Prevotella; priority journal; school child; signal transduction; single nucleotide polymorphism; staphylococcal pneumonia; Streptococcus","Oxford University Press","Article","Final","Scopus","2-s2.0-85070935064"
"Ohta T.; Tanjo T.; Ogasawara O.","Ohta, Tazro (55893540400); Tanjo, Tomoya (36718248900); Ogasawara, Osamu (6602255967)","55893540400; 36718248900; 6602255967","Accumulating computational resource usage of genomic data analysis workflow to optimize cloud computing instance selection","2019","GigaScience","8","10.1093/gigascience/giz052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068495743&doi=10.1093%2fgigascience%2fgiz052&partnerID=40&md5=399bd86ebfcf74488dc1c930a03a20ae","Background: Container virtualization technologies such as Docker are popular in the bioinformatics domain because they improve the portability and reproducibility of software deployment. Along with software packaged in containers, the standardized workflow descriptors Common Workflow Language (CWL) enable data to be easily analyzed on multiple computing environments. These technologies accelerate the use of on-demand cloud computing platforms, which can be scaled according to the quantity of data. However, to optimize the time and budgetary restraints of cloud usage, users must select a suitable instance type that corresponds to the resource requirements of their workflows. Results: We developed CWL-metrics, a utility tool for cwltool (the reference implementation of CWL), to collect runtime metrics of Docker containers and workflow metadata to analyze workflow resource requirements. To demonstrate the use of this tool, we analyzed 7 transcriptome quantification workflows on 6 instance types. The results revealed that choice of instance type can deliver lower financial costs and faster execution times using the required amount of computational resources. Conclusions: CWL-metrics can generate a summary of resource requirements for workflow executions, which can help users to optimize their use of cloud computing by selecting appropriate instances. The runtime metrics data generated by CWL-metrics can also help users to share workflows between different workflow management frameworks. © 2019 The Author(s) 2019. Published by Oxford University Press.","Cloud Computing; Computational Biology; Genomics; High-Throughput Nucleotide Sequencing; Software; Workflow; Article; cloud computing; Common Workflow Language; controlled study; genetic database; genomics; human; information processing; limit of quantitation; priority journal; process optimization; RNA sequencing; sequence alignment; transcriptomics; biology; genomics; high throughput sequencing; procedures; software; workflow","Oxford University Press","Article","Final","Scopus","2-s2.0-85068495743"
"Nicholls S.M.; Quick J.C.; Tang S.; Loman N.J.","Nicholls, Samuel M. (57192665974); Quick, Joshua C. (55644213500); Tang, Shuiquan (57209216086); Loman, Nicholas J. (6701414703)","57192665974; 55644213500; 57209216086; 6701414703","Ultra-deep, long-read nanopore sequencing of mock microbial community standards","2019","GigaScience","128","10.1093/gigascience/giz043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066877359&doi=10.1093%2fgigascience%2fgiz043&partnerID=40&md5=9993da6edecf73eaed495b81efd702c7","Background: Long sequencing reads are information-rich: aiding de novo assembly and reference mapping, and consequently have great potential for the study of microbial communities. However, the best approaches for analysis of long-read metagenomic data are unknown. Additionally, rigorous evaluation of bioinformatics tools is hindered by a lack of long-read data from validated samples with known composition. Findings: We sequenced 2 commercially available mock communities containing 10 microbial species (ZymoBIOMICS Microbial Community Standards) with Oxford Nanopore GridION and PromethION. Both communities and the 10 individual species isolates were also sequenced with Illumina technology. We generated 14 and 16 gigabase pairs from 2 GridION flowcells and 150 and 153 gigabase pairs from 2 PromethION flowcells for the evenly distributed and log-distributed communities, respectively. Read length N50 ranged between 5.3 and 5.4 kilobase pairs over the 4 sequencing runs. Basecalls and corresponding signal data are made available (4.2 TB in total). Alignment to Illumina-sequenced isolates demonstrated the expected microbial species at anticipated abundances, with the limit of detection for the lowest abundance species below 50 cells (GridION). De novo assembly of metagenomes recovered long contiguous sequences without the need for pre-processing techniques such as binning. Conclusions: We present ultra-deep, long-read nanopore datasets from a well-defined mock community. These datasets will be useful for those developing bioinformatics methods for long-read metagenomics and for the validation and comparison of current laboratory and software pipelines. © The Author(s) 2019. Published by Oxford University Press. This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited.","Metagenome; Metagenomics; Microbiota; Nanopore Sequencing; Reference Standards; Article; Bacillus subtilis; bacterium isolation; bioinformatics; Cryptococcus neoformans; Enterococcus faecalis; Escherichia coli; information processing; Lactobacillus fermentum; limit of detection; Listeria monocytogenes; metagenome; microbial community; nonhuman; priority journal; Pseudomonas aeruginosa; Saccharomyces cerevisiae; Salmonella enterica; sequence alignment; sequence analysis; Staphylococcus aureus; genetics; metagenome; metagenomics; microflora; procedures; standard","Oxford University Press","Article","Final","Scopus","2-s2.0-85066877359"
"Hölzer M.; Marz M.","Hölzer, Martin (56868280900); Marz, Manja (23134902300)","56868280900; 23134902300","De novo transcriptome assembly: A comprehensive cross-species comparison of short-read RNA-Seq assemblers","2019","GigaScience","94","10.1093/gigascience/giz039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065935242&doi=10.1093%2fgigascience%2fgiz039&partnerID=40&md5=2d5d3c50e8e56c18818424d8f70bd706","Background: In recent years, massively parallel complementary DNA sequencing (RNA sequencing [RNA-Seq]) has emerged as a fast, cost-effective, and robust technology to study entire transcriptomes in various manners. In particular, for non-model organisms and in the absence of an appropriate reference genome, RNA-Seq is used to reconstruct the transcriptome de novo. Although the de novo transcriptome assembly of non-model organisms has been on the rise recently and new tools are frequently developing, there is still a knowledge gap about which assembly software should be used to build a comprehensive de novo assembly. Results: Here, we present a large-scale comparative study in which 10 de novo assembly tools are applied to 9 RNA-Seq data sets spanning different kingdoms of life. Overall, we built >200 single assemblies and evaluated their performance on a combination of 20 biological-based and reference-free metrics. Our study is accompanied by a comprehensive and extensible Electronic Supplement that summarizes all data sets, assembly execution instructions, and evaluation results. Trinity, SPAdes, and Trans-ABySS, followed by Bridger and SOAPdenovo-Trans, generally outperformed the other tools compared. Moreover, we observed species-specific differences in the performance of each assembler. No tool delivered the best results for all data sets. Conclusions: We recommend a careful choice and normalization of evaluation metrics to select the best assembling results as a critical step in the reconstruction of a comprehensive de novo transcriptome assembly. © The Author(s) 2019. Published by Oxford University Press. This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and reproduction in any medium, provided the original work is properly cited.","Animals; Arabidopsis; Contig Mapping; Escherichia coli; Humans; Mice; Sequence Analysis, RNA; Software; Transcriptome; contig; transcriptome; transcriptome; Arabidopsis thaliana; Article; Candida albicans; comparative study; Escherichia coli; gene sequence; human; Mus musculus; nonhuman; priority journal; RNA sequence; RNA synthesis; software; animal; Arabidopsis; contig mapping; mouse; procedures; sequence analysis; software","Oxford University Press","Article","Final","Scopus","2-s2.0-85065935242"
"Youens-Clark K.; Bomhoff M.; Ponsero A.J.; Wood-Charlson E.M.; Lynch J.; Choi I.; Hartman J.H.; Hurwitz B.L.","Youens-Clark, Ken (12777414300); Bomhoff, Matt (35078230700); Ponsero, Alise J (55540112300); Wood-Charlson, Elisha M (14029421100); Lynch, Joshua (23051170600); Choi, Illyoung (57202980306); Hartman, John H (35586999400); Hurwitz, Bonnie L (14828093700)","12777414300; 35078230700; 55540112300; 14029421100; 23051170600; 57202980306; 35586999400; 14828093700","IMicrobe: Tools and data-driven discovery platform for the microbiome sciences","2019","GigaScience","15","10.1093/gigascience/giz083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069322285&doi=10.1093%2fgigascience%2fgiz083&partnerID=40&md5=1cd265c11340de4ab50c228abd8fec18","Background: Scientists have amassed a wealth of microbiome datasets, making it possible to study microbes in biotic and abiotic systems on a population or planetary scale; however, this potential has not been fully realized given that the tools, datasets, and computation are available in diverse repositories and locations. To address this challenge, we developed iMicrobe.us, a community-driven microbiome data marketplace and tool exchange for users to integrate their own data and tools with those from the broader community. Findings: The iMicrobe platform brings together analysis tools and microbiome datasets by leveraging National Science Foundation-supported cyberinfrastructure and computing resources from CyVerse, Agave, and XSEDE. The primary purpose of iMicrobe is to provide users with a freely available, web-based platform to (1) maintain and share project data, metadata, and analysis products, (2) search for related public datasets, and (3) use and publish bioinformatics tools that run on highly scalable computing resources. Analysis tools are implemented in containers that encapsulate complex software dependencies and run on freely available XSEDE resources via the Agave API, which can retrieve datasets from the CyVerse Data Store or any web-accessible location (e.g., FTP, HTTP). Conclusions: iMicrobe promotes data integration, sharing, and community-driven tool development by making open source data and tools accessible to the research community in a web-based platform. © 2019 The Author(s) 2019. Published by Oxford University Press.","Big Data; Metagenome; Metagenomics; Microbiota; Software; access to information; Article; bioinformatics; cloud computing; data processing; information dissemination; Internet; metagenomics; microbiome; nonhuman; online system; priority journal; software; genetics; metagenome; microflora; procedures; software","Oxford University Press","Article","Final","Scopus","2-s2.0-85069322285"
"Chen W.; Shakir S.; Bigham M.; Richter A.; Fei Z.; Jander G.","Chen, Wenbo (56754343900); Shakir, Sara (57188729029); Bigham, Mahdiyeh (57188873764); Richter, Annett (56519037600); Fei, Zhangjun (55499158400); Jander, Georg (6603037135)","56754343900; 57188729029; 57188873764; 56519037600; 55499158400; 6603037135","Genome sequence of the corn leaf aphid (Rhopalosiphum maidis Fitch)","2019","GigaScience","43","10.1093/gigascience/giz033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064136937&doi=10.1093%2fgigascience%2fgiz033&partnerID=40&md5=90447f79fd18e2e5908301bda6b37a6e","Background: The corn leaf aphid (Rhopalosiphum maidis Fitch) is the most economically damaging aphid pest on maize (Zea mays), one of the world's most important grain crops. In addition to causing direct damage by removing photoassimilates, R. maidis transmits several destructive maize viruses, including maize yellow dwarf virus, barley yellow dwarf virus, sugarcane mosaic virus, and cucumber mosaic virus. Findings: The genome of a parthenogenetically reproducing R. maidis clone was assembled with a combination of Pacific Biosciences (207-fold coverage) and Illumina (83-fold coverage) sequencing. The 689 assembled contigs, which have an N50 size of 9.0 megabases (Mb) and a low level of heterozygosity, were clustered using Phase Genomics Hi-C interaction maps. Consistent with the commonly observed 2n = 8 karyotype of R. maidis, most of the contigs (473 spanning 321 Mb) were successfully oriented into 4 scaffolds. The genome assembly captured the full length of 95.8% of the core eukaryotic genes, indicating that it is highly complete. Repetitive sequences accounted for 21.2% of the assembly, and a total of 17,629 protein-coding genes were predicted with integrated evidence from ab initio and homology-based gene predictions and transcriptome sequences generated with both Pacific Biosciences and Illumina. An analysis of likely horizontally transferred genes identified 2 from bacteria, 7 from fungi, 2 from protozoa, and 9 from algae. Repeat elements, transposons, and genes encoding likely detoxification enzymes (cytochrome P450s, glutathione S-transferases, carboxylesterases, uridine diphosphate-glucosyltransferases, and ABC transporters) were identified in the genome sequence. Other than Buchnera aphidicola (642,929 base pairs, 602 genes), no endosymbiont bacteria were found in R. maidis. Conclusions: A high-quality R. maidis genome was assembled at the chromosome level. This genome sequence will enable further research related to ecological interactions, virus transmission, pesticide resistance, and other aspects of R. maidis biology. It also serves as a valuable resource for comparative investigation of other aphid species. © The Author(s) 2019. Published by Oxford University Press.","Animals; Aphids; Computational Biology; Gene Expression Profiling; Gene Transfer, Horizontal; Genome; Genomics; Inactivation, Metabolic; Insecticide Resistance; Molecular Sequence Annotation; Phylogeny; Sequence Analysis, DNA; Transcriptome; ABC transporter; carboxylesterase; cytochrome P450; glucosyltransferase; glutathione transferase; transcriptome; unclassified drug; uridine diphosphate glucosyltransferase; transcriptome; Article; chromosome; contig mapping; controlled study; gene cluster; gene identification; gene sequence; genetic code; genome analysis; heterozygosity; molecular cloning; nonhuman; priority journal; Rhopalosiphum; Rhopalosiphum maidis; sequence homology; transcriptomics; transposon; animal; aphid; biology; classification; DNA sequence; drug effect; drug inactivation; gene expression profiling; genetics; genome; genomics; horizontal gene transfer; insecticide resistance; metabolism; molecular genetics; phylogeny; procedures","Oxford University Press","Article","Final","Scopus","2-s2.0-85064136937"
"Gardiner L.-J.; Brabbs T.; Akhunov A.; Jordan K.; Budak H.; Richmond T.; Singh S.; Catchpole L.; Akhunov E.; Hall A.","Gardiner, Laura-Jayne (56049441900); Brabbs, Thomas (57203510714); Akhunov, Alina (14028013300); Jordan, Katherine (13104977500); Budak, Hikmet (8681535200); Richmond, Todd (7006137427); Singh, Sukhwinder (55945695500); Catchpole, Leah (57204959279); Akhunov, Eduard (6602462798); Hall, Anthony (57225849464)","56049441900; 57203510714; 14028013300; 13104977500; 8681535200; 7006137427; 55945695500; 57204959279; 6602462798; 57225849464","Integrating genomic resources to present full gene and putative promoter capture probe sets for bread wheat","2019","GigaScience","14","10.1093/gigascience/giz018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064808440&doi=10.1093%2fgigascience%2fgiz018&partnerID=40&md5=114bf15972850a208a8089570aee2270","Background: Whole-genome shotgun resequencing of wheat is expensive because of its large, repetitive genome. Moreover, sequence data can fail to map uniquely to the reference genome, making it difficult to unambiguously assign variation. Resequencing using target capture enables sequencing of large numbers of individuals at high coverage to reliably identify variants associated with important agronomic traits. Previous studies have implemented complementary DNA/exon or gene-based probe sets in which the promoter and intron sequence is largely missing alongside newly characterized genes from the recent improved reference sequences. Results: We present and validate 2 gold standard capture probe sets for hexaploid bread wheat, a gene and a putative promoter capture, which are designed using recently developed genome sequence and annotation resources. The captures can be combined or used independently. We demonstrate that the capture probe sets effectively enrich the high-confidence genes and putative promoter regions that were identified in the genome alongside a large proportion of the low-confidence genes and associated promoters. Finally, we demonstrate successful sample multiplexing that allows generation of adequate sequence coverage for single-nucleotide polymorphism calling while significantly reducing cost per sample for gene and putative promoter capture. Conclusions: We show that a capture design employing an ""island strategy"" can enable analysis of the large gene/putative promoter space of wheat with only 2 × 160 Mbp probe sets. Furthermore, these assays extend the regions of the wheat genome that are amenable to analyses beyond its exome, providing tools for detailed characterization of these regulatory regions in large populations. © 2019 The Author(s) 2019. Published by Oxford University Press.","Computational Biology; Exome; Genes, Plant; Genome, Plant; Genomic Library; Genomics; High-Throughput Nucleotide Sequencing; Humans; Promoter Regions, Genetic; Sequence Analysis, DNA; Triticum; complementary DNA; microRNA; 5' untranslated region; Aegilops tauschii; agronomic trait; Article; capture probe set; Chinese spring; controlled study; gene identification; genetic analysis; genomics; genotype; hexaploidy; intron; investigative procedures; molecular genetics; nonhuman; plant genome; priority journal; process optimization; putative promoter capture; sequence alignment; shotgun sequencing; targeted resequencing; Triticum aestivum; Triticum turgidum; validation study; wheat; whole genome sequencing; biology; DNA sequence; exome; gene library; genetics; high throughput sequencing; human; plant gene; plant genome; procedures; promoter region","Oxford University Press","Article","Final","Scopus","2-s2.0-85064808440"
"Arimoto A.; Hikosaka-Katayama T.; Hikosaka A.; Tagawa K.; Inoue T.; Ueki T.; Yoshida M.-A.; Kanda M.; Shoguchi E.; Hisata K.; Satoh N.","Arimoto, Asuka (36058266400); Hikosaka-Katayama, Tomoe (38662396100); Hikosaka, Akira (6603056915); Tagawa, Kuni (7101722769); Inoue, Toyoshige (57208209012); Ueki, Tatsuya (7102471292); Yoshida, Masa-Aki (55626183900); Kanda, Miyuki (56861805900); Shoguchi, Eiichi (6603355232); Hisata, Kanako (6602874161); Satoh, Noriyuki (35406246000)","36058266400; 38662396100; 6603056915; 7101722769; 57208209012; 7102471292; 55626183900; 56861805900; 6603355232; 6602874161; 35406246000","A draft nuclear-genome assembly of the acoel flatworm Praesagittifera naikaiensis","2019","GigaScience","9","10.1093/gigascience/giz023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064133425&doi=10.1093%2fgigascience%2fgiz023&partnerID=40&md5=7b4efc84f4f2791e3ec18be147e6ea4e","Background: Acoels are primitive bilaterians with very simple soft bodies, in which many organs, including the gut, are not developed. They provide platforms for studying molecular and developmental mechanisms involved in the formation of the basic bilaterian body plan, whole-body regeneration, and symbiosis with photosynthetic microalgae. Because genomic information is essential for future research on acoel biology, we sequenced and assembled the nuclear genome of an acoel, Praesagittifera naikaiensis. Findings: To avoid sequence contamination derived from symbiotic microalgae, DNA was extracted from embryos that were free of algae. More than 290x sequencing coverage was achieved using a combination of Illumina (paired-end and mate-pair libraries) and PacBio sequencing. RNA sequencing and Iso-Seq data from embryos, larvae, and adults were also obtained. First, a preliminary ∼17-kilobase pair (kb) mitochondrial genome was assembled, which was deleted from the nuclear sequence assembly. As a result, a draft nuclear genome assembly was ∼656 Mb in length, with a scaffold N50 of 117 kb and a contig N50 of 57 kb . Although ∼70% of the assembled sequences were likely composed of repetitive sequences that include DNA transposons and retrotransposons, the draft genome was estimated to contain 22,143 protein-coding genes, ∼99% of which were substantiated by corresponding transcripts. We could not find horizontally transferred microalgal genes in the acoel genome. Benchmarking Universal Single-Copy Orthologs analyses indicated that 77% of the conserved single-copy genes were complete. Pfam domain analyses provided a basic set of gene families for transcription factors and signaling molecules. Conclusions: Our present sequencing and assembly of the P. naikaiensis nuclear genome are comparable to those of other metazoan genomes, providing basic information for future studies of genic and genomic attributes of this animal group. Such studies may shed light on the origins and evolution of simple bilaterians. © The Author(s) 2019. Published by Oxford University Press.","Animals; Computational Biology; Gene Expression Profiling; Genome Size; Genome, Helminth; Genome, Mitochondrial; Genomics; Molecular Sequence Annotation; Phenotype; Platyhelminths; Repetitive Sequences, Nucleic Acid; Transcriptome; Web Browser; DNA; transcriptome; animal tissue; Article; controlled study; DNA extraction; embryo; gene dosage; gene function; gene sequence; genetic code; genetic transcription; genome analysis; larva; nonhuman; nuclear genome assembly; platyhelminth; Praesagittifera naikaiensis; priority journal; retroposon; RNA sequence; signal transduction; anatomy and histology; animal; biology; gene expression profiling; genetics; genome; genome size; genomics; mitochondrial genome; molecular genetics; nucleotide repeat; phenotype; platyhelminth; procedures; web browser","Oxford University Press","Article","Final","Scopus","2-s2.0-85064133425"
"Zuo K.; Li J.; Li K.; Hu C.; Gao Y.; Chen M.; Hu R.; Liu Y.; Chi H.; Wang H.; Qin Y.; Liu X.; Li S.; Cai J.; Zhong J.; Yang X.","Zuo, Kun (57193441476); Li, Jing (55930737700); Li, Kuibao (55252862500); Hu, Chaowei (57209309323); Gao, Yuanfeng (55191432300); Chen, Mulei (14009978800); Hu, Roumu (57210518142); Liu, Ye (57191362301); Chi, Hongjie (26666523800); Wang, Hongjiang (57211368329); Qin, Yanwen (9240676900); Liu, Xiaoyan (56085365500); Li, Shichao (57209207665); Cai, Jun (57209793742); Zhong, Jiuchang (7201488610); Yang, Xinchun (7408605481)","57193441476; 55930737700; 55252862500; 57209309323; 55191432300; 14009978800; 57210518142; 57191362301; 26666523800; 57211368329; 9240676900; 56085365500; 57209207665; 57209793742; 7201488610; 7408605481","Disordered gut microbiota and alterations in metabolic patterns are associated with atrial fibrillation","2019","GigaScience","90","10.1093/gigascience/giz058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067290735&doi=10.1093%2fgigascience%2fgiz058&partnerID=40&md5=b2781423b7925039a3fc3511e95c9e24","Background: With the establishment of the heart-gut axis concept, accumulating studies suggest that the gut microbiome plays an important role in the pathogenesis of cardiovascular diseases. Yet, little evidence has been reported in characterizing the gut microbiota shift in atrial fibrillation. Methods: We include the result of the global alterations that occur in the intestinal microbiota in a cohort of 50 patients with atrial fibrillation and 50 matched controls based on a strategy of metagenomic and metabolomic analyses. Results: The alterations include a dramatic elevation in microbial diversity and a specific perturbation of gut microbiota composition. Overgrowth of Ruminococcus, Streptococcus, and Enterococcus, as well as reduction of Faecalibacterium, Alistipes, Oscillibacter, and Bilophila were detected in patients with atrial fibrillation. A gut microbial function imbalance and correlated metabolic pattern changes were observed with atrial fibrillation in both fecal and serum samples. The differential gut microbiome signatures could be used to identify patients with atrial fibrillation. Conclusions: Our findings characterize the disordered gut microbiota and microbial metabolite profiles in atrial fibrillation. Further research could determine whether intervention strategies targeting intestinal microbiome composition might be useful to counteract the progression of atrial fibrillation. © 2019 The Author(s).","Aged; Asian Continental Ancestry Group; Atrial Fibrillation; Bacteria; Feces; Female; Gastrointestinal Microbiome; Humans; Male; Metabolomics; Metagenomics; Middle Aged; Serum; adult; aged; Alistipes; Article; atrial fibrillation; bacterial overgrowth; bacterium; bacterium detection; Bilophila; blood sampling; clinical article; cohort analysis; controlled study; disease course; dysbiosis; Enterococcus; Faecalibacterium; feces; female; human; intestine flora; male; metabolism; metabolomics; metagenomics; microbial diversity; Oscillibacter; pathogenesis; priority journal; Ruminococcus; species composition; Streptococcus; Asian continental ancestry group; atrial fibrillation; chemistry; genetics; microbiology; middle aged; serum","Oxford University Press","Article","Final","Scopus","2-s2.0-85067290735"
