"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"Holko M.; Litwin T.R.; Munoz F.; Theisz K.I.; Salgin L.; Jenks N.P.; Holmes B.W.; Watson-McGee P.; Winford E.; Sharma Y.","Holko, Michelle (58025650200); Litwin, Tamara R. (57522870300); Munoz, Fatima (57639921100); Theisz, Katrina I. (55932517200); Salgin, Linda (57193515833); Jenks, Nancy Piper (7801568616); Holmes, Beverly W. (57641933900); Watson-McGee, Pamelia (57639405400); Winford, Eboni (54584789400); Sharma, Yashoda (57639921200)","58025650200; 57522870300; 57639921100; 55932517200; 57193515833; 7801568616; 57641933900; 57639405400; 54584789400; 57639921200","Wearable fitness tracker use in federally qualified health center patients: strategies to improve the health of all of us using digital health devices","2022","npj Digital Medicine","10","10.1038/s41746-022-00593-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128846374&doi=10.1038%2fs41746-022-00593-x&partnerID=40&md5=d5732657fb78435ca6cbac14cfb49abe","As the use of connected devices rises, an understanding of how digital health technologies can be used for equitable healthcare across diverse communities is needed. We surveyed 1007 adult patients at six Federally Qualified Health Centers regarding wearable fitness trackers. Findings indicate the majority interest in having fitness trackers. Barriers included cost and lack of information, revealing that broad digital health device adoption requires education, investment, and high-touch methods. © 2022, The Author(s).","Digital devices; Wearable technology; Adult patients; Community IS; Diverse community; Health centers; Health technology; adult; aged; Article; digital technology; education; female; health; health center; health survey; human; investment; major clinical study; male; middle aged; outcome assessment; touch; Health","Nature Research","Article","Final","Scopus","2-s2.0-85128846374"
"Wang C.; Li Y.; Tsuboshita Y.; Sakurai T.; Goto T.; Yamaguchi H.; Yamashita Y.; Sekiguchi A.; Tachimori H.; Wang C.; Li Y.","Wang, Caihua (57192599883); Li, Yuanzhong (57872817400); Tsuboshita, Yukihiro (6506306923); Sakurai, Takuya (57577221300); Goto, Tsubasa (57216949288); Yamaguchi, Hiroyuki (58323201300); Yamashita, Yuichi (36986391800); Sekiguchi, Atsushi (57577891300); Tachimori, Hisateru (6602270245); Wang, Caihua (55766566600); Li, Yuanzhong (23005518900)","57192599883; 57872817400; 6506306923; 57577221300; 57216949288; 58323201300; 36986391800; 57577891300; 6602270245; 55766566600; 23005518900","A high-generalizability machine learning framework for predicting the progression of Alzheimer’s disease using limited data","2022","npj Digital Medicine","4","10.1038/s41746-022-00577-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128294361&doi=10.1038%2fs41746-022-00577-x&partnerID=40&md5=c743a43701d6e024255f3f16bcffe9dc","Alzheimer’s disease is a neurodegenerative disease that imposes a substantial financial burden on society. A number of machine learning studies have been conducted to predict the speed of its progression, which varies widely among different individuals, for recruiting fast progressors in future clinical trials. However, because the data in this field are very limited, two problems have yet to be solved: the first is that models built on limited data tend to induce overfitting and have low generalizability, and the second is that no cross-cohort evaluations have been done. Here, to suppress the overfitting caused by limited data, we propose a hybrid machine learning framework consisting of multiple convolutional neural networks that automatically extract image features from the point of view of brain segments, which are relevant to cognitive decline according to clinical findings, and a linear support vector classifier that uses extracted image features together with non-image information to make robust final predictions. The experimental results indicate that our model achieves superior performance (accuracy: 0.88, area under the curve [AUC]: 0.95) compared with other state-of-the-art methods. Moreover, our framework demonstrates high generalizability as a result of evaluations using a completely different cohort dataset (accuracy: 0.84, AUC: 0.91) collected from a different population than that used for training. © 2022, The Author(s).","Classification (of information); Convolutional neural networks; Forecasting; Machine learning; Alzheimer; Areas under the curves; Clinical trial; Hybrid machine learning; Image features; Learning frameworks; Learning studies; Limited data; Machine-learning; Overfitting; adult; Alzheimer disease; area under the curve; Article; cohort analysis; comparative study; controlled study; convolutional neural network; deep neural network; disease exacerbation; follow up; human; k fold cross validation; longitudinal study; machine learning; Mini Mental State Examination; neuroimaging; observational study; receiver operating characteristic; sensitivity and specificity; support vector machine; T1 weighted imaging; Neurodegenerative diseases","Nature Research","Article","Final","Scopus","2-s2.0-85128294361"
"Nahari A.D.; Son M.B.F.; Newburger J.W.; Reis B.Y.","Nahari, Adam D. (57219965710); Son, Mary Beth F. (13610742000); Newburger, Jane W. (7006770234); Reis, Ben Y. (7007058325)","57219965710; 13610742000; 7006770234; 7007058325","An integrated framework for identifying clinical-laboratory indicators for novel pandemics: COVID-19 and MIS-C","2022","npj Digital Medicine","0","10.1038/s41746-021-00547-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123191535&doi=10.1038%2fs41746-021-00547-9&partnerID=40&md5=37ec558b61ac95c942349295e27a6303","During the critical early stages of an emerging pandemic, limited availability of pathogen-specific testing can severely inhibit individualized risk screening and pandemic tracking. Standard clinical laboratory tests offer a widely available complementary data source for first-line risk screening and pandemic surveillance. Here, we propose an integrated framework for developing clinical-laboratory indicators for novel pandemics that combines population-level and individual-level analyses. We apply this framework to 7,520,834 clinical laboratory tests recorded over five years and find clinical-lab-test combinations that are strongly associated with SARS-CoV-2 PCR test results and Multisystem Inflammatory Syndrome in Children (MIS-C) diagnoses: Interleukin-related tests (e.g. IL4, IL10) were most strongly associated with SARS-CoV-2 infection and MIS-C, while other more widely available tests (ferritin, D-dimer, fibrinogen, alanine transaminase, and C-reactive protein) also had strong associations. When novel pandemics emerge, this framework can be used to identify specific combinations of clinical laboratory tests for public health tracking and first-line individualized risk screening. © 2022, The Author(s).","Health risks; Laboratories; Testing; alanine aminotransferase; albumin; aspartate aminotransferase; bilirubin; C reactive protein; creatinine; D dimer; ferritin; fibrinogen; gamma glutamyltransferase; hemoglobin; interleukin 10; interleukin 4; interleukin 6; interleukin 8; lactate dehydrogenase; troponin I; troponin T; tumor necrosis factor; C-reactive proteins; Complementary data; D dimers; Data-source; Individual levels; Integrated frameworks; Laboratory test; Multi systems; Population levels; Risk screening; abnormal laboratory result; adolescent; adult; alanine aminotransferase blood level; albumin blood level; Article; aspartate aminotransferase blood level; basophil count; bilirubin blood level; child; clinical laboratory; controlled study; coronavirus disease 2019; COVID-19 testing; creatinine blood level; diagnostic test; eosinophil count; erythrocyte count; erythrocyte sedimentation rate; female; gamma glutamyl transferase blood level; groups by age; hematocrit; hemoglobin blood level; hospital utilization; human; infant; international normalized ratio; laboratory test; lockdown; lymphocyte count; major clinical study; male; neutrophil count; newborn; pandemic; pediatric multisystem inflammatory syndrome; platelet count; public health; screening; Severe acute respiratory syndrome coronavirus 2; urea nitrogen blood level; Amino acids","Nature Research","Article","Final","Scopus","2-s2.0-85123191535"
"Deda L.C.; Goldberg R.H.; Jamerson T.A.; Lee I.; Tejasvi T.","Deda, Linda Camaj (57222902875); Goldberg, Rebecca H. (57459268300); Jamerson, Taylor A. (57224086907); Lee, Ivy (57210429953); Tejasvi, Trilokraj (35356501100)","57222902875; 57459268300; 57224086907; 57210429953; 35356501100","Dermoscopy practice guidelines for use in telemedicine","2022","npj Digital Medicine","6","10.1038/s41746-022-00587-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129011403&doi=10.1038%2fs41746-022-00587-9&partnerID=40&md5=c6eceabc357854aaf1a54083165305e5","Teledermoscopy, or the utilization of dermatoscopic images in telemedicine, can help diagnose dermatologic disease remotely, triage lesions of concern (i.e., determine whether in-person consultation with a dermatologist is necessary, biopsy, or reassure the patient), and monitor dermatologic lesions over time. Handheld dermatoscopes, a magnifying apparatus, have become a commonly utilized tool for providers in many healthcare settings and professions and allows users to view microstructures of the epidermis and dermis. This Dermoscopy Practice Guideline reflects current knowledge in the field of telemedicine to demonstrate the correct capture, usage, and incorporation of dermoscopic images into everyday practice. © 2022, This is a U.S. government work and not under copyright protection in the U.S.; foreign copyright protection may apply.","Dermatology; Diagnosis; 'current; Dermoscopic images; Dermoscopy; Handhelds; color; consultation; depth of field; depth of focus; epiluminescence microscopy; follow up; health care quality; human; illumination; informed consent; measurement; medical documentation; patient triage; practice guideline; primary medical care; Review; teledermatology; total quality management; Telemedicine","Nature Research","Review","Final","Scopus","2-s2.0-85129011403"
"Lam K.; Chen J.; Wang Z.; Iqbal F.M.; Darzi A.; Lo B.; Purkayastha S.; Kinross J.M.","Lam, Kyle (57219393191); Chen, Junhong (57483978100); Wang, Zeyu (57484488100); Iqbal, Fahad M. (56673855000); Darzi, Ara (14633357600); Lo, Benny (57532676100); Purkayastha, Sanjay (36151052000); Kinross, James M. (16040047900)","57219393191; 57483978100; 57484488100; 56673855000; 14633357600; 57532676100; 36151052000; 16040047900","Machine learning for technical skill assessment in surgery: a systematic review","2022","npj Digital Medicine","15","10.1038/s41746-022-00566-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126132859&doi=10.1038%2fs41746-022-00566-0&partnerID=40&md5=821852b1d1aab460c39708d099543976","Accurate and objective performance assessment is essential for both trainees and certified surgeons. However, existing methods can be time consuming, labor intensive, and subject to bias. Machine learning (ML) has the potential to provide rapid, automated, and reproducible feedback without the need for expert reviewers. We aimed to systematically review the literature and determine the ML techniques used for technical surgical skill assessment and identify challenges and barriers in the field. A systematic literature search, in accordance with the PRISMA statement, was performed to identify studies detailing the use of ML for technical skill assessment in surgery. Of the 1896 studies that were retrieved, 66 studies were included. The most common ML methods used were Hidden Markov Models (HMM, 14/66), Support Vector Machines (SVM, 17/66), and Artificial Neural Networks (ANN, 17/66). 40/66 studies used kinematic data, 19/66 used video or image data, and 7/66 used both. Studies assessed the performance of benchtop tasks (48/66), simulator tasks (10/66), and real-life surgery (8/66). Accuracy rates of over 80% were achieved, although tasks and participants varied between studies. Barriers to progress in the field included a focus on basic tasks, lack of standardization between studies, and lack of datasets. ML has the potential to produce accurate and objective surgical skill assessment through the use of methods including HMM, SVM, and ANN. Future ML-based assessment tools should move beyond the assessment of basic tasks and towards real-life surgery and provide interpretable feedback with clinical value for the surgeon. PROSPERO: CRD42020226071 © 2022, The Author(s).","Hidden Markov models; Learning systems; Neural networks; Support vector machines; Hidden-Markov models; Labour-intensive; Literature search; Machine learning methods; Machine learning techniques; Machine-learning; Performance assessment; Skill assessment; Systematic Review; Technical skills; artificial neural network; hidden Markov model; human; machine learning; Review; skill; standardization; support vector machine; surgeon; surgery; systematic review; videorecording; Surgery","Nature Research","Review","Final","Scopus","2-s2.0-85126132859"
"Radha M.; Fonseca P.; Moreau A.; Ross M.; Cerny A.; Anderer P.; Long X.; Aarts R.M.","Radha, Mustafa (56647987000); Fonseca, Pedro (8314466800); Moreau, Arnaud (57197360693); Ross, Marco (37035019000); Cerny, Andreas (57202806798); Anderer, Peter (55637018700); Long, Xi (35774383200); Aarts, Ronald M. (7004383147)","56647987000; 8314466800; 57197360693; 37035019000; 57202806798; 55637018700; 35774383200; 7004383147","A deep transfer learning approach for wearable sleep stage classification with photoplethysmography","2021","npj Digital Medicine","26","10.1038/s41746-021-00510-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115260127&doi=10.1038%2fs41746-021-00510-8&partnerID=40&md5=1ac76ab62d4b0bb8e5d74a82fb079c10","Unobtrusive home sleep monitoring using wrist-worn wearable photoplethysmography (PPG) could open the way for better sleep disorder screening and health monitoring. However, PPG is rarely included in large sleep studies with gold-standard sleep annotation from polysomnography. Therefore, training data-intensive state-of-the-art deep neural networks is challenging. In this work a deep recurrent neural network is first trained using a large sleep data set with electrocardiogram (ECG) data (292 participants, 584 recordings) to perform 4-class sleep stage classification (wake, rapid-eye-movement, N1/N2, and N3). A small part of its weights is adapted to a smaller, newer PPG data set (60 healthy participants, 101 recordings) through three variations of transfer learning. Best results (Cohen’s kappa of 0.65 ± 0.11, accuracy of 76.36 ± 7.57%) were achieved with the domain and decision combined transfer learning strategy, significantly outperforming the PPG-trained and ECG-trained baselines. This performance for PPG-based 4-class sleep stage classification is unprecedented in literature, bringing home sleep stage monitoring closer to clinical use. The work demonstrates the merit of transfer learning in developing reliable methods for new sensor technologies by reusing similar, older non-wearable data sets. Further study should evaluate our approach in patients with sleep disorders such as insomnia and sleep apnoea. © 2021, The Author(s).","Classification (of information); Electrocardiography; Eye movements; Learning systems; Photoplethysmography; Recurrent neural networks; Sleep research; Data set; Gold standards; Health monitoring; Learning approach; Polysomnography; Sleep disorders; Sleep monitoring; Sleep stages classifications; Sleep studies; Transfer learning; adult; aged; Article; body mass; controlled study; deep neural network; electrocardiogram; female; heart beat; heart contraction; human; long short term memory network; major clinical study; male; photoelectric plethysmography; predictive value; recurrent neural network; REM sleep; sensitivity and specificity; sleep; sleep disorder; sleep stage; slow wave sleep; stage 1 sleep; stage 2 sleep; transfer of learning; wakefulness; Deep neural networks","Nature Research","Article","Final","Scopus","2-s2.0-85115260127"
"Korngiebel D.M.; Mooney S.D.","Korngiebel, Diane M. (38261639600); Mooney, Sean D. (57207721730)","38261639600; 57207721730","Considering the possibilities and pitfalls of Generative Pre-trained Transformer 3 (GPT-3) in healthcare delivery","2021","npj Digital Medicine","36","10.1038/s41746-021-00464-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107126908&doi=10.1038%2fs41746-021-00464-x&partnerID=40&md5=9c5a2552e19be25746a6b4de8a45fd38","[No abstract available]","Healthcare delivery; algorithm; artificial intelligence; conversation; emergency health service; generative pretrained transformer 3; health care; health care delivery; human; human computer interaction; Internet; machine learning; natural language processing; Note; patient care; priority journal; software; telehealth","Nature Research","Note","Final","Scopus","2-s2.0-85107126908"
"Kim C.K.; Choi J.W.; Jiao Z.; Wang D.; Wu J.; Yi T.Y.; Halsey K.C.; Eweje F.; Tran T.M.L.; Liu C.; Wang R.; Sollee J.; Hsieh C.; Chang K.; Yang F.-X.; Singh R.; Ou J.-L.; Huang R.Y.; Feng C.; Feldman M.D.; Liu T.; Gong J.S.; Lu S.; Eickhoff C.; Feng X.; Kamel I.; Sebro R.; Atalay M.K.; Healey T.; Fan Y.; Liao W.-H.; Wang J.; Bai H.X.","Kim, Chris K. (57418210100); Choi, Ji Whae (57216350080); Jiao, Zhicheng (57189091634); Wang, Dongcui (56486225500); Wu, Jing (57194979128); Yi, Thomas Y. (57549690800); Halsey, Kasey C. (57216355584); Eweje, Feyisope (57207759064); Tran, Thi My Linh (57216351029); Liu, Chang (57882578200); Wang, Robin (57215934968); Sollee, John (57210189645); Hsieh, Celina (57322466200); Chang, Ken (57193440834); Yang, Fang-Xue (57220896687); Singh, Ritambhara (57222439572); Ou, Jie-Lin (57224944548); Huang, Raymond Y. (55778438700); Feng, Cai (57418597900); Feldman, Michael D. (56647460100); Liu, Tao (57282116600); Gong, Ji Sheng (57417640000); Lu, Shaolei (8958542900); Eickhoff, Carsten (36767177300); Feng, Xue (55343051900); Kamel, Ihab (7005579691); Sebro, Ronnie (8776798200); Atalay, Michael K. (7003329711); Healey, Terrance (55326889800); Fan, Yong (55687203900); Liao, Wei-Hua (11439016000); Wang, Jianxin (35197282200); Bai, Harrison X. (56417072300)","57418210100; 57216350080; 57189091634; 56486225500; 57194979128; 57549690800; 57216355584; 57207759064; 57216351029; 57882578200; 57215934968; 57210189645; 57322466200; 57193440834; 57220896687; 57222439572; 57224944548; 55778438700; 57418597900; 56647460100; 57282116600; 57417640000; 8958542900; 36767177300; 55343051900; 7005579691; 8776798200; 7003329711; 55326889800; 55687203900; 11439016000; 35197282200; 56417072300","An automated COVID-19 triage pipeline using artificial intelligence based on chest radiographs and clinical data","2022","npj Digital Medicine","10","10.1038/s41746-021-00546-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123109254&doi=10.1038%2fs41746-021-00546-w&partnerID=40&md5=9b8d1b0a6d9b817f5e91f4cf61ebaf3f","While COVID-19 diagnosis and prognosis artificial intelligence models exist, very few can be implemented for practical use given their high risk of bias. We aimed to develop a diagnosis model that addresses notable shortcomings of prior studies, integrating it into a fully automated triage pipeline that examines chest radiographs for the presence, severity, and progression of COVID-19 pneumonia. Scans were collected using the DICOM Image Analysis and Archive, a system that communicates with a hospital’s image repository. The authors collected over 6,500 non-public chest X-rays comprising diverse COVID-19 severities, along with radiology reports and RT-PCR data. The authors provisioned one internally held-out and two external test sets to assess model generalizability and compare performance to traditional radiologist interpretation. The pipeline was evaluated on a prospective cohort of 80 radiographs, reporting a 95% diagnostic accuracy. The study mitigates bias in AI model development and demonstrates the value of an end-to-end COVID-19 triage platform. © 2022, The Author(s).","Artificial intelligence; Pipelines; Radiography; Chest radiographs; Clinical data; Diagnosis and prognosis; Diagnosis model; Fully automated; Image archives; Image repository; Image-analysis; Intelligence models; Practical use; adult; aged; Article; artificial intelligence; clinical study; cohort analysis; coronavirus disease 2019; digital imaging and communications in medicine; disease severity; emergency health service; human; major clinical study; middle aged; real time polymerase chain reaction; thorax radiography; COVID-19","Nature Research","Article","Final","Scopus","2-s2.0-85123109254"
"Kang D.Y.; DeYoung P.N.; Tantiongloc J.; Coleman T.P.; Owens R.L.","Kang, Dae Y. (56861593400); DeYoung, Pamela N. (55545840600); Tantiongloc, Justin (55600394600); Coleman, Todd P. (57203055301); Owens, Robert L. (7201383860)","56861593400; 55545840600; 55600394600; 57203055301; 7201383860","Statistical uncertainty quantification to augment clinical decision support: a first implementation in sleep medicine","2021","npj Digital Medicine","0","10.1038/s41746-021-00515-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116390960&doi=10.1038%2fs41746-021-00515-3&partnerID=40&md5=dc8ed7e161307b5c707553224e0ec254","Machine learning has the potential to change the practice of medicine, particularly in areas that require pattern recognition (e.g. radiology). Although automated classification is unlikely to be perfect, few modern machine learning tools have the ability to assess their own classification confidence to recognize uncertainty that might need human review. Using automated single-channel sleep staging as a first implementation, we demonstrated that uncertainty information (as quantified using Shannon entropy) can be utilized in a “human in the loop” methodology to promote targeted review of uncertain sleep stage classifications on an epoch-by-epoch basis. Across 20 sleep studies, this feedback methodology proved capable of improving scoring agreement with the gold standard over automated scoring alone (average improvement in Cohen’s Kappa of 0.28), in a fraction of the scoring time compared to full manual review (60% reduction). In summary, our uncertainty-based clinician-in-the-loop framework promotes the improvement of medical classification accuracy/confidence in a cost-effective and economically resourceful manner. © 2021, The Author(s).","Automation; Classification (of information); Cost effectiveness; Decision support systems; Machine learning; Pattern recognition; Sleep research; Automated classification; Classification confidence; Clinical decision support; Learning tool; Machine-learning; Modern machines; Single channels; Statistical uncertainty; Uncertainty; Uncertainty quantifications; article; decision support system; entropy; gold standard; human; human experiment; quantitative analysis; sleep medicine; sleep stage; uncertainty; Uncertainty analysis","Nature Research","Article","Final","Scopus","2-s2.0-85116390960"
"Li B.; Feridooni T.; Cuen-Ojeda C.; Kishibe T.; de Mestral C.; Mamdani M.; Al-Omran M.","Li, Ben (57193861712); Feridooni, Tiam (57487866800); Cuen-Ojeda, Cesar (57191473312); Kishibe, Teruko (56878897600); de Mestral, Charles (23979603000); Mamdani, Muhammad (7007185828); Al-Omran, Mohammed (55921973000)","57193861712; 57487866800; 57191473312; 56878897600; 23979603000; 7007185828; 55921973000","Machine learning in vascular surgery: a systematic review and critical appraisal","2022","npj Digital Medicine","18","10.1038/s41746-021-00552-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123107353&doi=10.1038%2fs41746-021-00552-y&partnerID=40&md5=3963bffd569b91e1382f768bfd5964f1","Machine learning (ML) is a rapidly advancing field with increasing utility in health care. We conducted a systematic review and critical appraisal of ML applications in vascular surgery. MEDLINE, Embase, and Cochrane CENTRAL were searched from inception to March 1, 2021. Study screening, data extraction, and quality assessment were performed by two independent reviewers, with a third author resolving discrepancies. All original studies reporting ML applications in vascular surgery were included. Publication trends, disease conditions, methodologies, and outcomes were summarized. Critical appraisal was conducted using the PROBAST risk-of-bias and TRIPOD reporting adherence tools. We included 212 studies from a pool of 2235 unique articles. ML techniques were used for diagnosis, prognosis, and image segmentation in carotid stenosis, aortic aneurysm/dissection, peripheral artery disease, diabetic foot ulcer, venous disease, and renal artery stenosis. The number of publications on ML in vascular surgery increased from 1 (1991–1996) to 118 (2016–2021). Most studies were retrospective and single center, with no randomized controlled trials. The median area under the receiver operating characteristic curve (AUROC) was 0.88 (range 0.61–1.00), with 79.5% [62/78] studies reporting AUROC ≥ 0.80. Out of 22 studies comparing ML techniques to existing prediction tools, clinicians, or traditional regression models, 20 performed better and 2 performed similarly. Overall, 94.8% (201/212) studies had high risk-of-bias and adherence to reporting standards was poor with a rate of 41.4%. Despite improvements over time, study quality and reporting remain inadequate. Future studies should consider standardized tools such as PROBAST and TRIPOD to improve study quality and clinical applicability. © 2022, The Author(s).","Diagnosis; Image segmentation; Machine learning; Regression analysis; Surgery; captopril; Data extraction; Data quality; Machine learning applications; Machine learning techniques; Machine-learning; Receiver operating characteristic curves; Screening data; Study qualities; Systematic Review; Vascular surgery; aortic aneurysm; aortic dissection; Bayesian learning; cardiovascular mortality; carotid artery obstruction; computer assisted tomography; decision tree; diabetic foot; endoleak; follow up; fuzzy clustering; human; image segmentation; kidney artery stenosis; machine learning; nuclear magnetic resonance imaging; outcome assessment; peripheral occlusive artery disease; prognosis; random forest; renography; Review; segmentation algorithm; support vector machine; surgical infection; systematic review; vascular surgery; vein disease; venous thromboembolism; Diseases","Nature Research","Review","Final","Scopus","2-s2.0-85123107353"
"Berisha V.; Krantsevich C.; Hahn P.R.; Hahn S.; Dasarathy G.; Turaga P.; Liss J.","Berisha, Visar (13608786300); Krantsevich, Chelsea (57226094003); Hahn, P. Richard (56602349200); Hahn, Shira (57209880001); Dasarathy, Gautam (36104986000); Turaga, Pavan (22235565700); Liss, Julie (7004567917)","13608786300; 57226094003; 56602349200; 57209880001; 36104986000; 22235565700; 7004567917","Digital medicine and the curse of dimensionality","2021","npj Digital Medicine","37","10.1038/s41746-021-00521-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118356942&doi=10.1038%2fs41746-021-00521-5&partnerID=40&md5=bffc46dc3eaf850aec92c87b76dd385d","Digital health data are multimodal and high-dimensional. A patient’s health state can be characterized by a multitude of signals including medical imaging, clinical variables, genome sequencing, conversations between clinicians and patients, and continuous signals from wearables, among others. This high volume, personalized data stream aggregated over patients’ lives has spurred interest in developing new artificial intelligence (AI) models for higher-precision diagnosis, prognosis, and tracking. While the promise of these algorithms is undeniable, their dissemination and adoption have been slow, owing partially to unpredictable AI model performance once deployed in the real world. We posit that one of the rate-limiting factors in developing algorithms that generalize to real-world scenarios is the very attribute that makes the data exciting—their high-dimensional nature. This paper considers how the large number of features in vast digital health data can challenge the development of robust AI models—a phenomenon known as “the curse of dimensionality” in statistical learning theory. We provide an overview of the curse of dimensionality in the context of digital health, demonstrate how it can negatively impact out-of-sample performance, and highlight important considerations for researchers and algorithm designers. © 2021, The Author(s).","Medical imaging; Curse of dimensionality; Data stream; Genome sequencing; Health data; Health state; High volumes; High-dimensional; Higher-dimensional; Intelligence models; Multi-modal; adoption; algorithm; artificial intelligence; health data; human; learning theory; review; Diagnosis","Nature Research","Review","Final","Scopus","2-s2.0-85118356942"
"Inomata T.; Nakamura M.; Sung J.; Midorikawa-Inomata A.; Iwagami M.; Fujio K.; Akasaki Y.; Okumura Y.; Fujimoto K.; Eguchi A.; Miura M.; Nagino K.; Shokirova H.; Zhu J.; Kuwahara M.; Hirosawa K.; Dana R.; Murakami A.","Inomata, Takenori (36020224900); Nakamura, Masahiro (56340319200); Sung, Jaemyoung (57217390725); Midorikawa-Inomata, Akie (57212003010); Iwagami, Masao (54381883100); Fujio, Kenta (57214675647); Akasaki, Yasutsugu (57218559889); Okumura, Yuichi (57200421985); Fujimoto, Keiichi (57200416396); Eguchi, Atsuko (57205376301); Miura, Maria (57205377063); Nagino, Ken (57214671087); Shokirova, Hurramhon (57214670316); Zhu, Jun (56289919000); Kuwahara, Mizu (57218546115); Hirosawa, Kunihiko (57218555363); Dana, Reza (9436665700); Murakami, Akira (55208552400)","36020224900; 56340319200; 57217390725; 57212003010; 54381883100; 57214675647; 57218559889; 57200421985; 57200416396; 57205376301; 57205377063; 57214671087; 57214670316; 56289919000; 57218546115; 57218555363; 9436665700; 55208552400","Smartphone-based digital phenotyping for dry eye toward P4 medicine: a crowdsourced cross-sectional study","2021","npj Digital Medicine","16","10.1038/s41746-021-00540-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121568593&doi=10.1038%2fs41746-021-00540-2&partnerID=40&md5=f0279a9812fa25aab793a72ff7f97e59","Multidimensional integrative data analysis of digital phenotyping is crucial for elucidating the pathologies of multifactorial and heterogeneous diseases, such as the dry eye (DE). This crowdsourced cross-sectional study explored a novel smartphone-based digital phenotyping strategy to stratify and visualize the heterogenous DE symptoms into distinct subgroups. Multidimensional integrative data were collected from 3,593 participants between November 2016 and September 2019. Dimension reduction via Uniform Manifold Approximation and Projection stratified the collected data into seven clusters of symptomatic DE. Symptom profiles and risk factors in each cluster were identified by hierarchical heatmaps and multivariate logistic regressions. Stratified DE subgroups were visualized by chord diagrams, co-occurrence networks, and Circos plot analyses to improve interpretability. Maximum blink interval was reduced in clusters 1, 2, and 5 compared to non-symptomatic DE. Clusters 1 and 5 had severe DE symptoms. A data-driven multidimensional analysis with digital phenotyping may establish predictive, preventive, personalized, and participatory medicine. © 2021, The Author(s).","Crowdsourcing; Medicine; mHealth; Cross-sectional study; Dimension reduction; Dry eye; Heatmaps; Heterogeneous disease; Multifactorial disease; Multivariate logistic regressions; Phenotyping; Risk factors; Smart phones; adult; Article; controlled study; cross-sectional study; crowdsourcing; dimensionality reduction; dry eye; female; human; major clinical study; male; middle aged; network analysis; participatory medicine; personalized medicine; phenotype; preventive medicine; risk factor; symptom; Smartphones","Nature Research","Article","Final","Scopus","2-s2.0-85121568593"
"Liu J.; Capurro D.; Nguyen A.; Verspoor K.","Liu, Jinghui (57225103982); Capurro, Daniel (6506017456); Nguyen, Anthony (36741156200); Verspoor, Karin (12772581800)","57225103982; 6506017456; 36741156200; 12772581800","Early prediction of diagnostic-related groups and estimation of hospital cost by processing clinical notes","2021","npj Digital Medicine","15","10.1038/s41746-021-00474-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109171100&doi=10.1038%2fs41746-021-00474-9&partnerID=40&md5=fe94151d4f2ec2210378bd19c56c2924","As healthcare providers receive fixed amounts of reimbursement for given services under DRG (Diagnosis-Related Groups) payment, DRG codes are valuable for cost monitoring and resource allocation. However, coding is typically performed retrospectively post-discharge. We seek to predict DRGs and DRG-based case mix index (CMI) at early inpatient admission using routine clinical text to estimate hospital cost in an acute setting. We examined a deep learning-based natural language processing (NLP) model to automatically predict per-episode DRGs and corresponding cost-reflecting weights on two cohorts (paid under Medicare Severity (MS) DRG or All Patient Refined (APR) DRG), without human coding efforts. It achieved macro-averaged area under the receiver operating characteristic curve (AUC) scores of 0·871 (SD 0·011) on MS-DRG and 0·884 (0·003) on APR-DRG in fivefold cross-validation experiments on the first day of ICU admission. When extended to simulated patient populations to estimate average cost-reflecting weights, the model increased its accuracy over time and obtained absolute CMI error of 2·40 (1·07%) and 12·79% (2·31%), respectively on the first day. As the model could adapt to variations in admission time, cohort size, and requires no extra manual coding efforts, it shows potential to help estimating costs for active patients to support better operational decision-making in hospitals. © 2021, The Author(s).","Cost benefit analysis; Decision making; Deep learning; Diagnosis; Forecasting; Health insurance; Hospitals; Natural language processing systems; Clinical notes; Cost monitoring; Diagnosis related groups; Diagnostic related groups; Early prediction; Group Code; Health care providers; Hospital costs; Postdischarges; Resources allocation; adult; article; body weight; case mix; case report; clinical article; cohort analysis; cross validation; decision making; deep learning; diagnosis related group; female; hospital cost; human; male; medicare; natural language processing; prediction; receiver operating characteristic; simulation; Cost estimating","Nature Research","Article","Final","Scopus","2-s2.0-85109171100"
