"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"The Lancet Digital Health","The Lancet Digital Health (57210291141)","57210291141","Unicorns and cowboys in digital health: the importance of public perception","2019","The Lancet Digital Health","6","10.1016/S2589-7500(19)30164-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073683378&doi=10.1016%2fS2589-7500%2819%2930164-5&partnerID=40&md5=f9338a3976fdce43b1845694c138e41c","[No abstract available]","Humans; Inventions; Mobile Applications; Perception; Privacy; Research; Telemedicine; artificial intelligence; attitude to health; biotechnology; budget; certification; clinical decision making; confidentiality; consultation; diagnostic test; Editorial; financial management; Food and Drug Administration; health care access; health care delivery; health care need; human; kidney disease; lung cancer; machine learning; national health service; practice guideline; public health service; software; United Kingdom; United States; wellbeing; invention; mobile application; perception; privacy; research; telemedicine","Elsevier Ltd","Editorial","Final","Scopus","2-s2.0-85073683378"
"","","","Correction to Lancet Digital Health 2019; 1: e10–12 (Lancet Digital Health (2019) 1 (e10–12), (S2589-7500(19)30005-6), (10.1016/S2589-7500(19)30005-6))","2019","The Lancet Digital Health","0","10.1016/S2589-7500(19)30033-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083905788&doi=10.1016%2fS2589-7500%2819%2930033-0&partnerID=40&md5=29e71c8fc14fdaa4ee3ab772ef970382","Ghafur S, Grass E, Jennings NR, Darzi A. The challenges of cybersecurity in health care: the UK National Health Service as a case study. Lancet Digital Health 2019; 1: e10–12 In this Comment, the name of an author has been corrected: Nick R Jennings. This correction has been made online as of May 23, 2019. © 2019","erratum; Erratum","Elsevier Ltd","Erratum","Final","Scopus","2-s2.0-85083905788"
"","","","Correction to Lancet Digital Health 2019; 1: e13–14 (Science (2019) 1 (e13–14), (S2589-7500(19)30002-0), (10.1016/S2589-7500(19)30002-0))","2019","The Lancet Digital Health","0","10.1016/S2589-7500(19)30066-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083911623&doi=10.1016%2fS2589-7500%2819%2930066-4&partnerID=40&md5=9b6754f666315eebed45095e399fd75f","Panch T, Pearson-Stuttard J, Greaves F, Atun R. Artificial intelligence: opportunities and risks for public health. Lancet Digital Health 2019; 1: e13–14 The second author's name has been corrected to Jonathan Pearson-Stuttard. This correction has been made as of June 27, 2019. © 2019","erratum; Erratum","Elsevier Ltd","Erratum","Final","Scopus","2-s2.0-85083911623"
"Pollard T.J.; Chen I.; Wiens J.; Horng S.; Wong D.; Ghassemi M.; Mattie H.; Lindmeer E.; Panch T.","Pollard, Tom J (56374098600); Chen, Irene (57208439290); Wiens, Jenna (37110475500); Horng, Steven (54882575400); Wong, Danny (57211436042); Ghassemi, Marzyeh (56305414400); Mattie, Heather (57202585628); Lindmeer, Emily (57210861210); Panch, Trishan (56060694000)","56374098600; 57208439290; 37110475500; 54882575400; 57211436042; 56305414400; 57202585628; 57210861210; 56060694000","Turning the crank for machine learning: ease, at what expense?","2019","The Lancet Digital Health","13","10.1016/S2589-7500(19)30112-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071716042&doi=10.1016%2fS2589-7500%2819%2930112-8&partnerID=40&md5=bf23d49d80ad31064e64e85369dba4dd","[No abstract available]","Arm; Deep Learning; Exercise Test; Feasibility Studies; Humans; algorithm; automation; data analysis; deep learning; disease classification; health care; health care delivery; health service; human; image analysis; machine learning; mathematical model; Note; patient care; practice guideline; quality control; arm; exercise test; feasibility study","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85071716042"
"The Lancet Digital Health","The Lancet Digital Health (57210291141)","57210291141","Africa: opportunities for growth","2019","The Lancet Digital Health","1","10.1016/S2589-7500(19)30110-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071634465&doi=10.1016%2fS2589-7500%2819%2930110-4&partnerID=40&md5=80a02f8a0da2bbecd3d9774f342ff5fe","[No abstract available]","Africa; Genome-Wide Association Study; Humans; Research; Scholarly Communication; Africa; cloud computing; Editorial; funding; genomics; human; internet access; internet of things; medical research; personalized medicine; publication; wireless communication; economics; genome-wide association study; research; scholarly communication","Elsevier Ltd","Editorial","Final","Scopus","2-s2.0-85071634465"
"Inkster B.; Loo P.; Mateen B.; Stevenson A.","Inkster, Becky (23008845000); Loo, Peggy (57210292574); Mateen, Bilal (57192091216); Stevenson, Andrea (57210282021)","23008845000; 57210292574; 57192091216; 57210282021","Improving insights into health care with data linkage to financial technology","2019","The Lancet Digital Health","2","10.1016/S2589-7500(19)30061-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070189766&doi=10.1016%2fS2589-7500%2819%2930061-5&partnerID=40&md5=ef2c06e8c84ec54c2deb6fe21bbb98e6","[No abstract available]","Financial Management; Health Personnel; Humans; Information Storage and Retrieval; Privacy; Research Personnel; access to information; computer security; electronic medical record; financial deficit; financial management; gambling; general practitioner; health behavior; health care; health practitioner; health status; human; information processing; mental disease; mental health; money; Note; privacy; United Kingdom; United States; health care personnel; information retrieval; personnel","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85070189766"
"Mathenge W.C.","Mathenge, Wanjiku Ciku (15846455800)","15846455800","Artificial intelligence for diabetic retinopathy screening in Africa","2019","The Lancet Digital Health","6","10.1016/S2589-7500(19)30009-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070189447&doi=10.1016%2fS2589-7500%2819%2930009-3&partnerID=40&md5=d59b9ab271ec06cb5ac7c2d5a7abf0cb","[No abstract available]","Africa; Artificial Intelligence; Deep Learning; Diabetes Mellitus; Diabetic Retinopathy; Humans; Mass Screening; African; artificial intelligence; blindness; convolutional neural network; diabetic retinopathy; human; Note; screening; sensitivity and specificity; standardization; Africa; artificial intelligence; diabetes mellitus; epidemiology; mass screening","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85070189447"
"Medeiros F.A.","Medeiros, Felipe A (7005769174)","7005769174","Deep learning in glaucoma: progress, but still lots to do","2019","The Lancet Digital Health","9","10.1016/S2589-7500(19)30087-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070316008&doi=10.1016%2fS2589-7500%2819%2930087-1&partnerID=40&md5=a54b6cfce53ed92bb4721fdee88067fe","[No abstract available]","Deep Learning; Glaucoma; Humans; Optic Nerve Diseases; Retrospective Studies; Tomography, Optical Coherence; algorithm; convolutional neural network; deep learning; diagnostic accuracy; glaucoma; human; image analysis; Note; optic nerve; receiver operating characteristic; sensitivity and specificity; spectral domain optical coherence tomography; glaucoma; optic nerve disease; optical coherence tomography; retrospective study","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85070316008"
"Gross R.; Ritz J.; Hughes M.D.; Salata R.; Mugyenyi P.; Hogg E.; Wieclaw L.; Godfrey C.; Wallis C.L.; Mellors J.W.; Mudhune V.O.; Badal-Faesen S.; Grinsztejn B.; Collier A.C.","Gross, Robert (57203503067); Ritz, Justin (57008765200); Hughes, Michael D (57203424139); Salata, Robert (7004523736); Mugyenyi, Peter (6603691631); Hogg, Evelyn (23008686100); Wieclaw, Linda (6505598118); Godfrey, Catherine (14064866500); Wallis, Carole L (15728896300); Mellors, John W (7007008426); Mudhune, Victor O (55943415600); Badal-Faesen, Sharlaa (36093886800); Grinsztejn, Beatriz (6603296078); Collier, Ann C (57197006360)","57203503067; 57008765200; 57203424139; 7004523736; 6603691631; 23008686100; 6505598118; 14064866500; 15728896300; 7007008426; 55943415600; 36093886800; 6603296078; 57197006360","Two-way mobile phone intervention compared with standard-of-care adherence support after second-line antiretroviral therapy failure: a multinational, randomised controlled trial","2019","The Lancet Digital Health","17","10.1016/S2589-7500(19)30006-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070185921&doi=10.1016%2fS2589-7500%2819%2930006-8&partnerID=40&md5=d97e86d36d67124ac0038e72d3571973","Background: Antiretroviral therapy (ART) non-adherence causes HIV treatment failure. Past behaviour might predict future behaviour; failing second-line ART could indicate ongoing risk for subsequent non-adherence. We aimed to find out whether a two-way mobile phone-based communication intervention would increase HIV treatment success by improving medication adherence. Methods: We did a multinational, randomised controlled trial of patients at 17 sites in nine lower-income and middle-income countries in Africa, Asia, and the Americas. Patients aged 18 years and older, with HIV infection, and on second-line protease-inhibitor-based antiretroviral regimens, were randomly assigned (1:1) to either two-way mobile phone intervention plus standard of care (MPI + SOC) adherence support or standard-of-care alone (SOC). Our study was nested within a strategy study of ART after second-line ART failure (the main study, A5288). The main study had four cohorts, which were assigned regimens according to ART history and real-time genotype. Randomisation was stratified by the main study cohort with dynamic institutional balancing. Only the clinical management committee was masked, not the participants or site personnel. Text messages were sent over 48 weeks starting once a day and tapering down to once per week; participants were to respond once to each message if taking ART without issues. Repeated non-response to three messages over a 2-week period for the first 8 weeks, and then two messages over a 2-week period for the remainder of the study, triggered problem-solving counselling by staff. For this study, the primary endpoint was plasma HIV-1 RNA 200 copies per mL or less at 48 weeks and the secondary endpoint was virological failure (two consecutive HIV-1 RNA ≥1000 copies per mL) at 24 or more weeks. Prespecified intention-to-treat analyses were adjusted for cohort. Follow-up continued until the last participant had reached 48 weeks, with a median follow-up time of 72 weeks. The trial is registered with ClinicalTrials.gov, number NCT01641367. Findings: Enrolment began on Feb 22, 2013, and ended on Dec 21, 2015, with the last participant completing follow-up on Feb 13, 2017. Of 545 participants in the main study, 521 (96%) were enrolled and randomly assigned to MPI + SOC (n=257) or SOC alone (n=264). 52% of patients were men and the median HIV-1 RNA 4·4 log10 copies per mL (IQR 3·5 to 5·2). At week 48, HIV-1 RNA 200 copies per mL or less was reached in 169 (66%) of 257 patients in the MPI + SOC group and 164 (62%) of 264 patients in the SOC group (estimated difference 3·6% [95% CI −4·6% to 11·9%]; p=0·39). The adjusted odds ratio comparing MPI + SOC and SOC was 1·23 (0·82 to 1·84; p=0·32). Virological failure occurred in 66 (26%) patients in the MPI + SOC group and 89 (34%) patients in the SOC group during the median 72 weeks follow-up (adjusted p=0·027). Observed difference in virological failure favoured MPI + SOC in all cohorts. 23 (4%) participants died, 11 (4%) in the MPI + SOC group and 12 (5%) in the SOC group (p=0·89), with none of the deaths ascribed to ART, the MPI, or study procedures. Interpretation: Two-way MPI did not significantly improve week 48 suppression, but it did modestly affect virological failure. People failing second-line ART might not achieve benefits from phone-based triggers or enhanced adherence support (or both). More effective strategies are needed. Funding: AIDS Clinical Trials Group (National Institutes of Health), Gilead, Janssen Pharmaceuticals NV, Merck, and AbbVie © 2019 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY-NC-ND 4.0 license","atazanavir plus ritonavir; darunavir plus ritonavir; emtricitabine; etravirine; Human immunodeficiency virus proteinase inhibitor; lamivudine plus tenofovir disoproxil; lopinavir plus ritonavir; raltegravir; RNA directed DNA polymerase inhibitor; tenofovir disoproxil; virus RNA; adult; antiretroviral therapy; Article; Brazil; CD4 lymphocyte count; controlled study; female; Haiti; human; Human immunodeficiency virus 1 infection; India; Kenya; major clinical study; Malawi; male; medication compliance; multicenter study; parent counseling; patient compliance; randomized controlled trial; self report; South Africa; text messaging; Thailand; treatment failure; Uganda; virological failure; Zimbabwe","Elsevier Ltd","Article","Final","Scopus","2-s2.0-85070185921"
"Lou B.; Doken S.; Zhuang T.; Wingerter D.; Gidwani M.; Mistry N.; Ladic L.; Kamen A.; Abazeed M.E.","Lou, Bin (57217028301); Doken, Semihcan (57210292669); Zhuang, Tingliang (8693313900); Wingerter, Danielle (57210285579); Gidwani, Mishka (55568436000); Mistry, Nilesh (15061822800); Ladic, Lance (36350848100); Kamen, Ali (36056447400); Abazeed, Mohamed E (6506355515)","57217028301; 57210292669; 8693313900; 57210285579; 55568436000; 15061822800; 36350848100; 36056447400; 6506355515","An image-based deep learning framework for individualising radiotherapy dose: a retrospective analysis of outcome prediction","2019","The Lancet Digital Health","101","10.1016/S2589-7500(19)30058-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070234661&doi=10.1016%2fS2589-7500%2819%2930058-5&partnerID=40&md5=43a24504d48c94e1b9fbfb128d33bcf8","Background: Radiotherapy continues to be delivered without consideration of individual tumour characteristics. To advance towards more precise treatments in radiotherapy, we queried the lung CT-derived feature space to identify radiation sensitivity parameters that can predict treatment failure and hence guide the individualisation of radiotherapy dose. Methods: An institutional review board-approved study (IRB 14-562) was used to identify patients treated with lung stereotactic body radiotherapy. Patients with primary (stage IA–IV) or recurrent lung cancer and patients with other cancer types with solitary metastases or oligometastases to the lung were included. Patients without digitally accessible CT image or radiotherapy structure data were excluded. The internal study cohort received treatment at the main campus of the Cleveland Clinic (Cleveland, OH, USA). The independent validation cohort received treatment at seven affiliate regional or national sites. We input pre-therapy lung CT images into Deep Profiler, a multi-task deep neural network that has radiomics incorporated into the training process, to generate an image fingerprint that predicts time-to-event treatment outcomes and approximates classical radiomic features. We validated our findings with the independent study cohort. Deep Profiler was combined with clinical variables to derive iGray, an individualised dose that estimates treatment failure probability to be below 5%. Findings: A total of 1275 patients were assessed for eligibility and 944 met our eligibility criteria; 849 were in the internal study cohort and 95 were in the independent validation cohort. Radiation treatments in patients with high Deep Profiler scores failed at a significantly higher rate than in patients with low scores; 3-year cumulative incidence of local failure in the internal study cohort was 20·3% (16·0–24·9) in patients with high Deep Profiler scores and 5·7% (95% CI 3·5–8·8) in patients with low Deep Profiler scores (hazard ratio [HR]=3·64 [95% CI 2·19–6·05], p<0·0001). Deep Profiler independently predicted local failure (HR=1·65 [1·02–2·66], p=0·042). Models that included Deep Profiler and clinical variables predicted treatment failures with a concordance index (C-index) of 0·72 (95% CI 0·67–0·77), a significant improvement compared with classical radiomics (p<0·0001) or clinical variables (p<0·0001) alone. Deep Profiler performed well in the independent validation cohort, predicting treatment failures across diverse clinical settings and CT scanner types (C-index 0·77, 95% CI 0·69–0·92). iGray had a wide dose range (21·1–277 Gy) and suggested dose reductions in 23·3% of patients. Our results also showed that iGray can be safely delivered in the majority of cases. Interpretation: Our results indicate that there are image-distinct subpopulations that have differential sensitivity to radiotherapy. The image-based deep learning framework proposed herein is the first opportunity to use medical images to individualise radiotherapy dose. Our results signify a new roadmap for deep learning-guided predictions and treatment guidance in the image-replete and highly standardised discipline of radiation oncology. Funding: Siemens Medical Solutions USA. © 2019 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY-NC-ND 4.0 license","aged; Article; cancer patient; cancer recurrence; cohort analysis; concordance index; controlled study; deep learning; deep neural network; female; human; image analysis; lung cancer; lung metastasis; major clinical study; male; medical parameters; Ohio; patient identification; personalized medicine; prediction; primary tumor; radiation dose; radiation dose reduction; radiomics; radiosensitivity; retrospective study; statistical analysis; stereotactic body radiation therapy; treatment failure; treatment outcome; validation study; very elderly; x-ray computed tomography","Elsevier Ltd","Article","Final","Scopus","2-s2.0-85070234661"
"Howe J.L.; Hettinger A.Z.; Ratwani R.M.","Howe, Jessica L (57193069989); Hettinger, A Zachary (36707932200); Ratwani, Raj M (24171849600)","57193069989; 36707932200; 24171849600","Using patient safety-event report data to assess health-IT safety: benefits and challenges","2019","The Lancet Digital Health","4","10.1016/S2589-7500(19)30060-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070223012&doi=10.1016%2fS2589-7500%2819%2930060-3&partnerID=40&md5=080b278159bffe0d7c86362e525d806f","[No abstract available]","England; Humans; Medical Informatics; Patient Safety; Retrospective Studies; Risk Management; Wales; algorithm; data base; death; electronic medical record; health care personnel; human; medical informatics; Note; patient safety; prevalence; public reporting (health care); workflow; England; retrospective study; risk management; Wales","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85070223012"
"Kruse G.R.","Kruse, Gina Rae (7005115520)","7005115520","mHealth solutions for engaging smokers unmotivated to quit","2019","The Lancet Digital Health","0","10.1016/S2589-7500(19)30089-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070337824&doi=10.1016%2fS2589-7500%2819%2930089-5&partnerID=40&md5=b76f043da4524b873777c697986b96e6","[No abstract available]","Crisis Intervention; Humans; Smokers; Smoking; Smoking Cessation; Telemedicine; attitude to health; automation; body burden; community care; counseling; evidence based practice; human; mobile health technology; motivation; Note; smoking; smoking cessation program; telehealth; crisis intervention; smoking cessation; telemedicine","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85070337824"
"Ghassemi M.; Naumann T.; Schulam P.; Beam A.L.; Chen I.Y.; Ranganath R.","Ghassemi, Marzyeh (56305414400); Naumann, Tristan (56355422000); Schulam, P. (7004671594); Beam, Andrew L (36452687100); Chen, Irene Y (57208439290); Ranganath, Rajesh (34875603200)","56305414400; 56355422000; 7004671594; 36452687100; 57208439290; 34875603200","Practical guidance on artificial intelligence for health-care data","2019","The Lancet Digital Health","42","10.1016/S2589-7500(19)30084-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070251952&doi=10.1016%2fS2589-7500%2819%2930084-6&partnerID=40&md5=13db446363800e4ff63606ea5ef80133","[No abstract available]","Artificial Intelligence; Delivery of Health Care; Electronic Health Records; Humans; Patient-Centered Care; access to information; artificial intelligence; clinical outcome; demography; electronic health record; health care system; human; information processing; medical documentation; Note; practice guideline; privacy; electronic health record; health care delivery; patient care","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85070251952"
"","","","Correction to Lancet Digital Health 2019; 1: e8–9 (Lancet Digital Health (2019) 1 (e8–9), (S2589-7500(19)30001-9), (10.1016/S2589-7500(19)30001-9))","2019","The Lancet Digital Health","0","10.1016/S2589-7500(19)30065-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083909464&doi=10.1016%2fS2589-7500%2819%2930065-2&partnerID=40&md5=61a4ba594eeee1813e7404a7214979bd","Perakslis E, Coravos A. Is health-care data the new blood? Lancet Digital Health 2019; 1: e8–9 The definition of CPAP has been corrected to “continuous positive airway pressure”. This correction has been made as of June 27, 2019. © 2019","erratum; Erratum","Elsevier Ltd","Erratum","Final","Scopus","2-s2.0-85083909464"
"The Lancet Digital Health","The Lancet Digital Health (57210291141)","57210291141","A digital (r)evolution: introducing The Lancet Digital Health","2019","The Lancet Digital Health","11","10.1016/S2589-7500(19)30010-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070213999&doi=10.1016%2fS2589-7500%2819%2930010-X&partnerID=40&md5=25a3ea70d9d867b4eaae1cd3b4ec2af9","[No abstract available]","Diagnostic Imaging; Electronic Health Records; Humans; Medical Informatics; Wearable Electronic Devices; artificial intelligence; clinical practice; diabetic retinopathy; Editorial; ethnicity; health care policy; health care system; human; low income country; medical education; medical research; medical technology; middle income country; ophthalmoscopy; patient safety; risk benefit analysis; Singaporean; Zambian; diagnostic imaging; electronic device; electronic health record; medical informatics","Elsevier Ltd","Editorial","Final","Scopus","2-s2.0-85070213999"
"The Lancet Digital Health","The Lancet Digital Health (57210291141)","57210291141","Walking the tightrope of artificial intelligence guidelines in clinical practice","2019","The Lancet Digital Health","14","10.1016/S2589-7500(19)30063-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070222044&doi=10.1016%2fS2589-7500%2819%2930063-9&partnerID=40&md5=fa5f3fc6943b17639aea71031b0d5e24","[No abstract available]","Artificial Intelligence; Global Health; Guidelines as Topic; Humans; Inventions; Privacy; Social Responsibility; algorithm; artificial intelligence; clinical decision making; clinical practice; Editorial; human; machine learning; patient safety; global health; invention; practice guideline; privacy; social responsibility","Elsevier Ltd","Editorial","Final","Scopus","2-s2.0-85070222044"
"Leighton S.P.; Upthegrove R.; Krishnadas R.; Benros M.E.; Broome M.R.; Gkoutos G.V.; Liddle P.F.; Singh S.P.; Everard L.; Jones P.B.; Fowler D.; Sharma V.; Freemantle N.; Christensen R.H.B.; Albert N.; Nordentoft M.; Schwannauer M.; Cavanagh J.; Gumley A.I.; Birchwood M.; Mallikarjun P.K.","Leighton, Samuel P (57200183050); Upthegrove, Rachel (6507026089); Krishnadas, Rajeev (21743072300); Benros, Michael E (26537036700); Broome, Matthew R (7006823993); Gkoutos, Georgios V (6603260099); Liddle, Peter F (7007085436); Singh, Swaran P (57202910558); Everard, Linda (55780653300); Jones, Peter B (26021246400); Fowler, David (7203066856); Sharma, Vimal (55249412600); Freemantle, Nicholas (7006066134); Christensen, Rune H B (57211067771); Albert, Nikolai (39061027800); Nordentoft, Merete (7006191523); Schwannauer, Matthias (8410747700); Cavanagh, Jonathan (35597404500); Gumley, Andrew I (6602499707); Birchwood, Max (55635993400); Mallikarjun, Pavan K (57204792544)","57200183050; 6507026089; 21743072300; 26537036700; 7006823993; 6603260099; 7007085436; 57202910558; 55780653300; 26021246400; 7203066856; 55249412600; 7006066134; 57211067771; 39061027800; 7006191523; 8410747700; 35597404500; 6602499707; 55635993400; 57204792544","Development and validation of multivariable prediction models of remission, recovery, and quality of life outcomes in people with first episode psychosis: a machine learning approach","2019","The Lancet Digital Health","23","10.1016/S2589-7500(19)30121-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072557656&doi=10.1016%2fS2589-7500%2819%2930121-9&partnerID=40&md5=87191d432ec6a28e8b8e6b1b70cb59c7","Background: Outcomes for people with first-episode psychosis are highly heterogeneous. Few reliable validated methods are available to predict the outcome for individual patients in the first clinical contact. In this study, we aimed to build multivariable prediction models of 1-year remission and recovery outcomes using baseline clinical variables in people with first-episode psychosis. Methods: In this machine learning approach, we applied supervised machine learning, using regularised regression and nested leave-one-site-out cross-validation, to baseline clinical data from the English Evaluating the Development and Impact of Early Intervention Services (EDEN) study (n=1027), to develop and internally validate prediction models at 1-year follow-up. We assessed four binary outcomes that were recorded at 1 year: symptom remission, social recovery, vocational recovery, and quality of life (QoL). We externally validated the prediction models by selecting from the top predictor variables identified in the internal validation models the variables shared with the external validation datasets comprised of two Scottish longitudinal cohort studies (n=162) and the OPUS trial, a randomised controlled trial of specialised assertive intervention versus standard treatment (n=578). Findings: The performance of prediction models was robust for the four 1-year outcomes of symptom remission (area under the receiver operating characteristic curve [AUC] 0·703, 95% CI 0·664–0·742), social recovery (0·731, 0·697–0·765), vocational recovery (0·736, 0·702–0·771), and QoL (0·704, 0·667–0·742; p<0·0001 for all outcomes), on internal validation. We externally validated the outcomes of symptom remission (AUC 0·680, 95% CI 0·587–0·773), vocational recovery (0·867, 0·805–0·930), and QoL (0·679, 0·522–0·836) in the Scottish datasets, and symptom remission (0·616, 0·553–0·679), social recovery (0·573, 0·504–0·643), vocational recovery (0·660, 0·610–0·710), and QoL (0·556, 0·481–0·631) in the OPUS dataset. Interpretation: In our machine learning analysis, we showed that prediction models can reliably and prospectively identify poor remission and recovery outcomes at 1 year for patients with first-episode psychosis using baseline clinical variables at first clinical contact. Funding: Lundbeck Foundation. © 2019 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY-NC-ND 4.0 license","Forecasting; Humans; Machine Learning; Models, Statistical; Psychotic Disorders; Quality of Life; Remission Induction; Treatment Outcome; adolescent; adult; Article; clinical outcome; controlled study; convalescence; cross validation; diagnostic test accuracy study; female; follow up; human; intermethod comparison; major clinical study; male; medical parameters; mental patient; middle aged; multivariate analysis; national health service; performance; prediction; psychosis; quality of life; randomized controlled trial (topic); receiver operating characteristic; regression analysis; remission; Scotland; sensitivity and specificity; social aspect; supervised machine learning; validation study; vocation; young adult; forecasting; machine learning; psychosis; remission; statistical model; treatment outcome","Elsevier Ltd","Article","Final","Scopus","2-s2.0-85072557656"
"Celi L.A.; Fine B.; Stone D.J.","Celi, Leo Anthony (16033282700); Fine, Benjamin (56106234600); Stone, David J (7403158885)","16033282700; 56106234600; 7403158885","An awakening in medicine: the partnership of humanity and intelligent machines","2019","The Lancet Digital Health","28","10.1016/S2589-7500(19)30127-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072553136&doi=10.1016%2fS2589-7500%2819%2930127-X&partnerID=40&md5=acfff90cea84be5f2c214eae4eaf73dd","[No abstract available]","algorithm; arousal; artificial intelligence; cesarean section; clinical decision making; clinical outcome; clinical practice; clinician; consciousness; diagnostic imaging; eye photography; fetus mortality; genetic disorder; health care; health care access; health care cost; hospital readmission; human; human rights; intelligence; Internet; knowledge; maternal mortality; medical profession; medicine; Note; obstetrician; obstetrics; ophthalmologist; patient care; pediatrician; personal experience; prediction; psychiatrist; quality of life; radiologist; recognition; scoring system; self concept; sepsis; skill; software; standardization; suicide; surgical technique; survival; training; workflow","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85072553136"
"Abel S.; Kolind S.","Abel, Shawna (57210864371); Kolind, Shannon (13104405000)","57210864371; 13104405000","Improving parkinsonism diagnosis with machine learning","2019","The Lancet Digital Health","0","10.1016/S2589-7500(19)30107-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071727705&doi=10.1016%2fS2589-7500%2819%2930107-4&partnerID=40&md5=31efdb306ed9b1e8b2d83f7e72e66e59","[No abstract available]","Diagnostic Imaging; Humans; Machine Learning; Parkinsonian Disorders; Automated Imaging Differentiation in Parkinsonism; automation; diagnostic accuracy; diagnostic error; diffusion weighted imaging; disease classification; disease severity; fractional anisotropy; human; machine learning; neuroimaging; neurologic disease assessment; neuropathology; Note; Parkinson disease; parkinsonism; progressive supranuclear palsy; sensitivity and specificity; Shy Drager syndrome; Unified Parkinson Disease Rating Scale; diagnostic imaging","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85071727705"
"","","","Erratum: Correction to Lancet Digital Health 2019; 1: e136-47 (The Lancet. Digital health (2019) 1 3 (e136-e147) PII: S2589-7500(19)30080-9)","2019","The Lancet. Digital health","0","10.1016/S2589-7500(19)30080-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126869126&doi=10.1016%2fS2589-7500%2819%2930080-9&partnerID=40&md5=9ae369619cb694bf1e0328085d83f18b","[No abstract available]","erratum","NLM (Medline)","Erratum","Final","Scopus","2-s2.0-85126869126"
"Wang W.; Jiang Y.","Wang, Wenru (52265077800); Jiang, Ying (57026599600)","52265077800; 57026599600","The evolving mHealth-based cardiac rehabilitation","2019","The Lancet Digital Health","2","10.1016/S2589-7500(19)30155-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073688517&doi=10.1016%2fS2589-7500%2819%2930155-4&partnerID=40&md5=7395b3c36cfab7f4444a8c3bb97e67b1","[No abstract available]","Cardiac Rehabilitation; China; Humans; Secondary Prevention; Single-Blind Method; Smartphone; Social Media; Telemedicine; health promotion; heart rehabilitation; home rehabilitation; ischemic heart disease; lifestyle modification; Note; patient participation; physical activity; secondary prevention; social media; teleconsultation; telerehabilitation; China; human; single blind procedure; smartphone; social media; telemedicine","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85073688517"
"Meng R.; Zhang L.","Meng, Ruogu (55772368000); Zhang, Luxia (8385098400)","55772368000; 8385098400","Depicting the spectrum of diseases that occur during the lifespan of an individual based on electronic health records","2019","The Lancet Digital Health","0","10.1016/S2589-7500(19)30023-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070230176&doi=10.1016%2fS2589-7500%2819%2930023-8&partnerID=40&md5=25a9c58a97d28d6db8ac40a1fdea7fe5","[No abstract available]","Electronic Health Records; Humans; Longevity; Mental Health; State Medicine; anemia; cardiovascular disease; chronic disease; disease burden; electronic health record; health care personnel; health care policy; health care system; human; incidence; intervention study; lifespan; mortality; Note; phenotype; physical inactivity; population research; practice guideline; prevalence; quality control; sample size; trend study; United Kingdom; longevity; mental health; national health service","Elsevier Ltd","Note","Final","Scopus","2-s2.0-85070230176"
